Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
491,279295,0
986,1570871,985261
1500,2608978,2023368
1995,1325708,740098
2510,580528,0
3020,1252922,667312
3524,1097404,511794
4029,1131126,545516
4515,2251061,1665451
5038,1198261,612651
5540,1131315,545705
6032,1294928,709318
6550,1071518,485908
7010,67659,0
7513,60254,0
8003,387185,0
8533,26797,0
9023,274285,0
9546,40061,0
10054,31352,0
10561,52994,0
10995,645151,59541
11494,205350,0
11997,146556,0
12498,90311,0
13015,20765,0
13522,27107,0
14017,33094,0
14523,29611,0
15025,27869,0
15526,20901,0
16028,24525,0
16537,32223,0
17041,24385,0
17547,27869,0
18054,28740,0
18558,26127,0
19014,38947,0
19521,39408,0
20023,31352,0
20530,28740,0
21038,63514,0
21541,28740,0
22046,26127,0
22550,50512,0
23054,31352,0
23559,34836,0
24063,55793,0
24571,23514,0
25026,37449,0
25540,75575,0
26053,25365,0
26555,61032,0
27059,108476,0
27573,55085,0
28080,45287,0
28590,58959,0
29091,29611,0
29554,30481,0
30058,33094,0
30562,52994,0
31071,47098,0
31577,78382,0
32082,47029,0
32568,630968,45358
33095,38389,0
33549,52123,0
34065,40061,0
34571,31980,0
35079,33965,0
35586,37518,0
36096,26127,0
36584,498086,0
,,
,,
