Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
49,930653,537185
527,1290330,896862
1028,2157349,1763881
1541,3328955,2935487
1985,4765688,4372220
2481,3141547,2748079
2982,4011706,3618238
3486,3701542,3308074
3992,2258438,1864970
4500,1096287,702819
5003,1288065,894597
5511,762792,369324
6026,43545,0
6529,56620,0
7037,39672,0
7544,34836,0
8038,372844,0
8560,39071,0
9008,138267,0
9514,184436,0
10030,24385,0
10543,38048,0
11044,50192,0
11552,68774,0
12031,919068,525600
12539,227353,0
13043,58636,0
13546,89766,0
14063,20901,0
14572,23514,0
15065,29611,0
15517,31352,0
16024,45321,0
16530,29489,0
17031,38048,0
17536,50159,0
18021,473226,79758
18526,722757,329289
19044,772111,378643
19548,1116101,722633
20047,1083469,690001
20557,1089566,696098
21065,1121997,728529
21553,1205286,811818
22065,1082840,689372
22583,1095064,701596
23029,1116564,723096
23535,1086753,693285
24039,1111339,717871
24540,1110060,716592
25055,107581,0
25555,33965,0
26067,34836,0
26574,40131,0
27080,44886,0
27536,39191,0
28037,87609,0
28558,39191,0
29066,39930,0
29578,25726,0
30087,28740,0
30549,26138,0
31058,34636,0
31566,29611,0
32072,45626,0
32574,46054,0
33080,60500,0
33590,37449,0
34102,47431,0
34557,57017,0
35066,26998,0
35573,37449,0
36083,24385,0
36581,183859,0
37082,866848,473380
,,
,,
