Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
14,1248195,736978
509,830264,319047
995,1515092,1003875
1498,1701608,1190391
2000,2958170,2446953
2503,2798665,2287448
3003,2392907,1881690
3511,1379630,868413
4023,706362,195145
4534,180588,0
5034,554461,43244
5561,33911,0
6046,609457,98240
6568,47734,0
7025,55738,0
7534,33965,0
8021,274285,0
8546,43483,0
9064,47367,0
9561,84616,0
10068,37449,0
10575,33094,0
11015,509220,0
11515,1381003,869786
12014,1710282,1199065
12518,1555483,1044266
13019,1116951,605734
13521,1113710,602493
14024,1105399,594182
14527,1160108,648891
15030,1103991,592774
15533,1118778,607561
16034,1100888,589671
16538,1094078,582861
17043,1125561,614344
17544,1364320,853103
18051,204201,0
18556,20924,0
19074,40967,0
19580,35718,0
20037,29012,0
20541,22643,0
21047,30481,0
21550,34836,0
22057,40932,0
22563,40932,0
23067,32208,0
23573,39299,0
24077,47900,0
24584,32223,0
25087,44416,0
25591,44416,0
26043,33965,0
26545,74520,0
27057,27869,0
27563,36578,0
28074,64986,0
28585,20901,0
29093,26998,0
29602,42743,0
30064,37395,0
30571,40932,0
31080,24385,0
31586,34836,0
32090,60257,0
32597,63583,0
33103,51522,0
33613,52662,0
34074,41872,0
34583,41803,0
35096,32632,0
35605,30481,0
36111,30951,0
36599,468860,0
,,
,,
,,
