Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
25,1450604,833619
498,918967,301982
994,1508014,891029
1495,2379535,1762550
1999,3101092,2484107
2501,2849650,2232665
3005,1493220,876235
3511,416474,0
4024,597996,0
4523,534093,0
5040,213441,0
5555,44285,0
6064,24385,0
6521,99666,0
7031,57480,0
7536,30481,0
8023,706175,89190
8548,32223,0
9034,695342,78357
9557,55031,0
10063,54936,0
10570,53161,0
11030,61365,0
11514,609457,0
12013,302766,0
12516,111773,0
13017,59844,0
13530,41287,0
14032,51330,0
14536,25256,0
15029,75302,0
15541,18289,0
16042,32223,0
16546,29611,0
17055,38320,0
17565,29611,0
18064,34836,0
18570,27869,0
19073,41803,0
19526,29611,0
20020,354841,0
20540,19160,0
21045,26998,0
21550,33094,0
22054,37449,0
22561,26127,0
23064,33094,0
23572,36578,0
24075,51395,0
24581,31352,0
25085,42674,0
25539,24141,0
26053,30182,0
26561,43545,0
27066,33094,0
27576,33094,0
28085,36578,0
28596,35776,0
29103,42342,0
29560,66597,0
30069,33094,0
30579,38094,0
31076,258365,0
31578,132903,0
32075,494736,0
32609,37317,0
33063,60632,0
33577,21772,0
34084,30481,0
34593,30481,0
35103,112561,0
35592,815030,198045
36084,916173,299188
36588,1369570,752585
,,
,,
