Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
62,1112712,439483
490,1174567,501338
991,2263364,1590135
1512,3833922,3160693
1993,4968697,4295468
2495,4494503,3821274
2997,3272083,2598854
3504,1109349,436120
4015,2001173,1327944
4518,2101751,1428522
5010,3352318,2679089
5513,3278147,2604918
6014,2748169,2074940
6520,1992852,1319623
7027,108877,0
7546,133585,0
8035,1560436,887207
8552,825204,151975
9052,474379,0
9516,116209,0
10017,112928,0
10505,958395,285166
11024,191733,0
11508,783032,109803
12013,395418,0
12513,298988,0
13019,267692,0
13532,103776,0
14036,96920,0
14543,92099,0
15043,102741,0
15534,405176,0
16035,428569,0
16549,100428,0
17059,76640,0
17559,109355,0
18066,95800,0
18517,111587,0
19022,103149,0
19526,95714,0
20034,89703,0
20533,170100,0
21041,110443,0
21532,603973,0
22042,485140,0
22553,374556,0
23057,90574,0
23561,85349,0
24066,107123,0
24570,85349,0
25065,341452,0
25537,195354,0
26034,151758,0
26539,130557,0
27046,112703,0
27550,118282,0
28053,124977,0
28560,107122,0
29066,147227,0
29574,117542,0
30075,153101,0
30582,131673,0
31034,122746,0
31520,1818560,1145331
32038,512439,0
32539,130557,0
33046,113819,0
33546,183060,0
34050,158760,0
34557,118282,0
35067,97542,0
35555,433382,0
36070,124089,0
36569,503527,0
,,
,,
,,
