Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
58,441660,0
503,775611,233437
1007,1445059,902885
1509,2716207,2174033
2013,3520078,2977904
2516,4061309,3519135
3020,4932362,4390188
3520,4093052,3550878
4023,3209066,2666892
4532,1293107,750933
5033,1383278,841104
5555,1081126,538952
6041,943600,401426
6568,60913,0
7038,49109,0
7531,39191,0
8017,1068011,525837
8540,409356,0
9029,283517,0
9551,42944,0
10059,43545,0
10564,46158,0
11075,45287,0
11532,40932,0
12037,48840,0
12516,981973,439799
13023,310950,0
13528,46909,0
14027,173064,0
14551,83316,0
15048,29611,0
15553,39209,0
16054,27869,0
16561,24385,0
17063,61834,0
17565,41672,0
18054,184301,0
18579,78535,0
19086,78600,0
19539,41041,0
20043,33965,0
20549,47911,0
21054,26998,0
21572,45995,0
22064,36578,0
22573,34836,0
23081,40061,0
23584,33965,0
24098,95745,0
24549,50111,0
25047,25256,0
25548,26998,0
26058,27869,0
26570,84754,0
27065,455857,0
27581,181320,0
28088,47029,0
28592,38320,0
29101,47969,0
29539,372844,0
30072,59669,0
30568,36578,0
31079,36687,0
31571,975132,432958
32091,27479,0
32578,630968,88794
33106,43414,0
33554,74027,0
34073,36551,0
34576,42273,0
35084,32196,0
35591,69811,0
36103,38581,0
36587,512420,0
,,
,,
,,
