Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
20,1689803,1216420
502,1240358,766975
993,1816623,1343240
1507,2639420,2166037
1991,2201094,1727711
2493,3310473,2837090
2995,4932655,4459272
3498,3717033,3243650
4001,1865138,1391755
4504,1887356,1413973
5006,1892937,1419554
5516,1163643,690260
6029,423904,0
6545,43545,0
7053,28740,0
7558,43110,0
8048,1123932,650549
8500,758120,284737
9025,35707,0
9537,34435,0
10022,191020,0
10547,38119,0
11056,48880,0
11559,99772,0
12046,767142,293759
12547,1106264,632881
13061,475915,2532
13506,299964,0
14037,48334,0
14531,98585,0
15033,33776,0
15537,64611,0
16037,24385,0
16541,21772,0
17044,23514,0
17548,48771,0
18030,885340,411957
18541,214820,0
19067,98573,0
19578,71031,0
20074,41803,0
20579,29410,0
21035,34836,0
21543,45968,0
22049,47568,0
22545,102781,0
23038,466056,0
23561,25055,0
24067,56609,0
24572,49641,0
25084,26127,0
25585,43414,0
26048,44144,0
26553,37919,0
27062,29611,0
27588,56283,0
28091,54008,0
28601,44485,0
29098,26127,0
29557,42273,0
30063,34836,0
30572,33094,0
31079,42674,0
31587,445535,0
32095,36177,0
32581,889091,415708
33112,33094,0
33562,46785,0
34073,48771,0
34579,32223,0
35083,52446,0
35589,91791,0
36100,39191,0
36586,505952,32569
,,
,,
,,
,,
