Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
8,682446,0
484,551940,0
985,1076619,17806
1490,2743855,1685042
1999,3258364,2199551
2490,2430468,1371655
2990,2147776,1088963
3493,1818453,759640
3995,1749478,690665
4497,640103,0
5000,1123689,64876
5507,1887882,829069
6008,1271303,212490
6511,1403026,344213
7013,1545200,486387
7516,1108169,49356
8021,1280800,221987
8523,1243926,185113
9028,1204599,145786
9479,1467071,408258
9983,1081256,22443
10488,1545834,487021
10992,1146804,87991
11496,1970766,911953
11998,2155599,1096786
12498,2201959,1143146
13000,2267371,1208558
13504,1211881,153068
14004,1467944,409131
14509,1153058,94245
15010,1319544,260731
15512,1143877,85064
16015,1307066,248253
16517,1125430,66617
17022,1151138,92325
17524,1128043,69230
18029,1163958,105145
18532,1108411,49598
19034,1716742,657929
19487,1133426,74613
19992,1132398,73585
20495,2195679,1136866
21001,1126144,67331
21508,1441107,382294
22027,1114822,56009
22528,1131369,72556
23022,1423609,364796
23535,1130499,71686
24036,366053,0
24546,1880796,821983
25049,1233963,175150
25543,1454773,395960
26055,1179343,120530
26553,381362,0
27006,999633,0
27517,1095680,36867
28022,1143562,84749
28524,1137868,79055
29024,1132227,73414
29522,1205618,146805
30036,1135235,76422
30530,1199477,140664
31029,1256055,197242
31528,2368927,1310114
32045,1095211,36398
32540,1346464,287651
33053,1124076,65263
33549,1272592,213779
34047,1399844,341031
34552,1494695,435882
35068,1090122,31309
35516,1205480,146667
36022,1112209,53396
36515,1425319,366506
,,
,,
,,
