Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
24,1664016,1328571
521,130248,0
1015,328069,0
1504,1892056,1556611
2021,3310973,2975528
2509,4956929,4621484
3007,3807211,3471766
3508,3568166,3232721
4017,2429345,2093900
4520,728364,392919
5023,1295163,959718
5527,1532622,1197177
6029,2055159,1719714
6534,1203137,867692
7037,1539046,1203601
7541,515861,180416
8000,1434851,1099406
8516,1129942,794497
9019,1180027,844582
9521,1331844,996399
10026,1290657,955212
10530,1135133,799688
11032,1116669,781224
11527,1307066,971621
12041,1122660,787215
12524,2055427,1719982
13026,1268967,933522
13527,1311531,976086
14029,1339003,1003558
14533,1364397,1028952
15037,1111339,775894
15538,1545200,1209755
16046,1122818,787373
16548,2369368,2033923
17006,1146763,811318
17508,1422974,1087529
18026,1112209,776764
18529,1138337,802892
19031,1110468,775023
19521,1494695,1159250
20035,1132242,796797
20540,1123217,787772
21036,1284083,948638
21547,1117435,781990
22039,1389968,1054523
22557,1111339,775894
23056,1158995,823550
23563,1133982,798537
24053,2072930,1737485
24572,1064420,728975
25074,1261125,925680
25527,1304900,969455
26018,1470221,1134776
26533,299571,0
27027,1322884,987439
27544,1114822,779377
28042,1136705,801260
28548,1087509,752064
29048,1126144,790699
29545,1233895,898450
30056,1102157,766712
30548,1434851,1099406
31064,1117898,782453
31552,1606047,1270602
32050,1199930,864485
32554,1509656,1174211
33060,1302686,967241
33560,1218122,882677
34063,3365735,3030290
34516,2363475,2028030
35020,1087352,751907
35542,1148074,812629
36039,1196570,861125
36548,1168420,832975
37043,1416431,1080986
,,
,,
