Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
19,1595965,989852
498,1284141,678028
994,2080188,1474075
1498,3221875,2615762
1999,3988820,3382707
2504,3379062,2772949
3004,3625315,3019202
3508,3766280,3160167
4009,2949618,2343505
4512,3077659,2471546
5012,3621790,3015677
5515,4416366,3810253
6019,1395112,788999
6529,215113,0
7061,115697,0
7554,302054,0
8011,78487,0
8517,108182,0
9002,1036539,430426
9534,120632,0
10017,416966,0
10525,175620,0
11039,208267,0
11515,944116,338003
12022,1817163,1211050
12535,354118,0
13039,168297,0
13547,87038,0
14046,533609,0
14555,81295,0
15046,292204,0
15562,75769,0
16059,139441,0
16567,121630,0
17062,292605,0
17528,87255,0
18018,315410,0
18536,104594,0
19031,330310,0
19550,134334,0
20037,302054,0
20554,87282,0
21046,275788,0
21541,824560,218447
22057,325036,0
22571,105387,0
23074,179820,0
23527,132862,0
24037,102516,0
24542,84512,0
25042,221377,0
25550,100428,0
26055,123808,0
26559,224260,0
27056,349772,0
27573,122751,0
28071,154183,0
28583,91609,0
29080,170093,0
29585,100428,0
30055,107885,0
30553,138820,0
31055,114456,0
31558,108157,0
32059,154165,0
32566,129237,0
33073,201305,0
33581,122746,0
34078,156916,0
34585,155255,0
35083,295488,0
35594,143710,0
36047,124269,0
36541,706175,100062
,,
,,
,,
