Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
55,1650070,1080365
484,846071,276366
988,1226086,656381
1490,1304957,735252
1993,1735162,1165457
2496,2495192,1925487
3013,265810,0
3513,77511,0
4016,1792523,1222818
4515,2746146,2176441
5014,2129517,1559812
5522,2459342,1889637
6024,2731805,2162100
6526,2638594,2068889
7024,1663936,1094231
7525,1771487,1201782
8030,1362317,792612
8550,64447,0
9039,781540,211835
9492,1412508,842803
9998,2079327,1509622
10499,2100837,1531132
10997,1412508,842803
11498,1383828,814123
12007,2021966,1452261
12511,2823540,2253835
13007,2122347,1552642
13507,1814033,1244328
14014,1498549,928844
14514,960792,391087
15012,1132874,563169
15514,1010983,441278
16015,1046833,477128
16518,1061173,491468
17020,1046833,477128
17522,1376658,806953
18025,1204575,634870
18527,1132874,563169
19030,1046833,477128
19536,1018153,448448
20035,1125704,555999
20538,1039663,469958
21041,1061173,491468
21546,1039663,469958
22000,1018153,448448
22500,1362317,792612
23006,1046833,477128
23506,1104194,534489
24009,1104194,534489
24512,982302,412597
25024,369038,0
25525,262656,0
26042,114365,0
26544,74898,0
27050,179297,0
27539,774370,204665
28054,97949,0
28563,163686,0
29065,83689,0
29566,73864,0
30023,74898,0
30518,140940,0
31032,92290,0
31526,265464,0
32036,63576,0
32526,738519,168814
33042,63849,0
33541,204055,0
34053,74898,0
34552,189988,0
35057,76640,0
35560,158658,0
36065,66189,0
36568,80831,0
37060,1003813,434108
,,
,,
