Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
57,801230,222091
539,926925,347786
981,1604958,1025819
1482,2479035,1899896
1984,2965815,2386676
2495,1265366,686227
3000,2135096,1555957
3500,3181030,2601891
3996,2539160,1960021
4508,1443985,864846
5010,1667159,1088020
5538,230019,0
6046,24385,0
6551,95979,0
7060,34235,0
7522,29611,0
8034,59090,0
8543,46648,0
9046,30481,0
9553,116611,0
10058,48697,0
10526,60300,0
11034,55818,0
11523,247458,0
12013,881891,302752
12521,482080,0
13023,96717,0
13539,49098,0
14041,21772,0
14547,23514,0
15047,36578,0
15548,27869,0
16053,19160,0
16555,35707,0
17062,39191,0
17569,34836,0
18056,380014,0
18525,18312,0
19030,22643,0
19534,24385,0
20041,23514,0
20545,31352,0
21051,25256,0
21555,32223,0
22061,27869,0
22568,20030,0
23076,45826,0
23581,26127,0
24082,49641,0
24537,34836,0
25043,23514,0
25557,33094,0
26064,25926,0
26574,39191,0
27087,36177,0
27597,33094,0
28055,75105,0
28562,45425,0
29067,48909,0
29580,36578,0
30083,60300,0
30589,88508,0
31096,37449,0
31600,48771,0
32108,48238,0
32566,47098,0
33074,29611,0
33590,32101,0
34092,39191,0
34602,44145,0
35104,43981,0
35612,47568,0
36076,29828,0
36564,284259,0
,,
,,
