Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
12,1038826,544213
494,1698351,1203738
994,2263432,1768819
1493,3089908,2595295
1999,3267357,2772744
2504,3366107,2871494
3000,2873448,2378835
3525,586547,91934
4036,414329,0
4516,2040365,1545752
5016,2945592,2450979
5526,3222876,2728263
6016,2862262,2367649
6526,863629,369016
7034,865514,370901
7536,897359,402746
8035,1168911,674298
8556,100820,0
9003,248747,0
9501,931362,436749
10002,833366,338753
10517,104893,0
11012,552305,57692
11508,1594953,1100340
12009,1404468,909855
12510,1135841,641228
13014,318827,0
13521,610644,116031
14025,622804,128191
14536,75282,0
15037,55738,0
15529,570483,75870
16042,21650,0
16546,24385,0
17048,35707,0
17552,33884,0
18053,60832,0
18513,27869,0
19018,33094,0
19522,59538,0
20029,33584,0
20527,573607,78994
21040,47040,0
21546,27869,0
22032,709839,215226
22553,31352,0
23059,25256,0
23562,37449,0
24067,88517,0
24525,58351,0
25036,41803,0
25538,42674,0
26043,51653,0
26553,58890,0
27061,28740,0
27570,34836,0
28076,41603,0
28580,47098,0
29035,65456,0
29545,37449,0
30058,50582,0
30564,42073,0
31071,57818,0
31573,95558,0
32085,91853,0
32592,27869,0
33045,41402,0
33560,47768,0
34063,49641,0
34570,60231,0
35078,34836,0
35588,59360,0
36089,67668,0
36593,412935,0
,,
,,
,,
