Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
6,1356465,376509
497,206231,0
1000,1190235,210279
1497,1555910,575954
2004,2566893,1586937
2510,2509532,1529576
3009,2545383,1565427
3514,2674445,1694489
4040,2559723,1579767
4526,2998047,2018091
5024,2331229,1351273
5529,2152020,1172064
6030,1743281,763325
6539,1261936,281980
7035,2265749,1285793
7490,1860322,880366
7992,1788621,808665
8495,1286715,306759
9000,1455529,475573
9502,2050646,1070690
10018,181226,0
10511,493282,0
11014,568518,0
11516,2122347,1142391
12025,1386622,406666
12519,519040,0
13024,498700,0
13524,792934,0
14041,125795,0
14541,75282,0
15036,533609,0
15536,842804,0
16050,118827,0
16551,241471,0
17050,523416,0
17501,224415,0
18021,42543,0
18521,77466,0
19028,36246,0
19526,468778,0
20024,587947,0
20532,413921,0
21043,52123,0
21553,39191,0
22057,33094,0
22563,37048,0
23074,38320,0
23516,319168,0
24027,48370,0
24535,36388,0
25038,54867,0
25548,50851,0
26055,63044,0
26564,42674,0
27074,35707,0
27577,48370,0
28081,38320,0
28538,43614,0
29043,51052,0
29558,35707,0
30066,41316,0
30571,54601,0
31077,45941,0
31583,56747,0
32041,37205,0
32557,33094,0
33062,55194,0
33568,42266,0
34078,39696,0
34584,41001,0
35076,774370,0
35571,1534400,554444
36083,874751,0
36536,924942,0
37038,1347977,368021
,,
,,
