Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
26,930175,479532
496,1020768,570125
999,1306752,856109
1502,2096757,1646114
2004,3703140,3252497
2497,3368289,2917646
3000,3881763,3431120
3501,2732339,2281696
4008,2125721,1675078
4517,1143196,692553
5023,1582438,1131795
5516,2770970,2320327
6019,2069710,1619067
6522,1359910,909267
7025,1271898,821255
7527,1725009,1274366
8032,2387587,1936944
8534,1146212,695569
9036,3190583,2739940
9487,3604980,3154337
9990,3477474,3026831
10495,1446533,995890
10997,1376234,925591
11503,1461183,1010540
12009,1102755,652112
12511,528861,78218
13020,252730,0
13517,553557,102914
14021,811401,360758
14530,127686,0
15033,215658,0
15541,41803,0
16044,48508,0
16552,33478,0
17058,50458,0
17559,45757,0
18065,42076,0
18525,57480,0
19015,331057,0
19523,445329,0
20021,575189,124546
20532,34836,0
21035,26127,0
21550,46648,0
22043,31352,0
22550,32223,0
23054,34836,0
23558,54677,0
24062,92339,0
24573,84423,0
25078,44686,0
25542,46349,0
26050,60025,0
26550,69880,0
27054,53934,0
27562,65456,0
28078,54736,0
28582,43545,0
29084,40331,0
29590,73363,0
30048,52034,0
30560,43545,0
31063,50181,0
31571,44886,0
32077,54936,0
32586,35306,0
33093,43144,0
33549,36578,0
34060,30481,0
34564,32223,0
35075,61972,0
35581,47900,0
36087,47892,0
36589,371216,0
,,
,,
