Time  [ms],Battery Power* [uW] (Raw),Battery Power* [uW] (Delta)
16,936804,425041
493,1199220,687457
995,2389642,1877879
1497,2506628,1994865
2007,2729435,2217672
2516,2151879,1640116
3025,1115850,604087
3530,1105242,593479
4041,1118776,607013
4527,847776,336013
5040,649854,138091
5538,683469,171706
6057,68040,0
6517,39818,0
7023,56277,0
7531,47040,0
8021,329824,0
8550,15676,0
9064,34945,0
9563,60632,0
10022,26127,0
10534,45287,0
11035,51464,0
11550,40252,0
12020,926238,414475
12527,255522,0
13033,68610,0
13532,71571,0
14046,14805,0
14548,24385,0
15051,21772,0
15553,21772,0
16042,336994,0
16556,21772,0
17063,34836,0
17567,26127,0
18079,38048,0
18530,22643,0
19033,32223,0
19540,50812,0
20044,34836,0
20547,38320,0
21054,25256,0
21558,42674,0
22063,26127,0
22566,34836,0
23075,29210,0
23579,30481,0
24033,43818,0
24536,29611,0
25043,36578,0
25548,24385,0
26062,26998,0
26571,44686,0
27078,55206,0
27587,48909,0
28098,45287,0
28550,37607,0
29063,40932,0
29567,33965,0
30074,57017,0
30583,52392,0
31096,41803,0
31585,971469,459706
32107,36446,0
32553,124298,0
33071,497088,0
33575,35707,0
34084,61502,0
34590,43683,0
35097,56346,0
35605,37449,0
36098,358504,0
36609,412601,0
,,
,,
